Date;Close;CONSEBIT;ANRATING;USD;COPPER;USLVSAAR;TOLLROADJAP;TOLLROADGER;CIVILAVCHINA;AIRCRAFTHOURSUS;ISM;IFO;10yInterestRateUS;10yInterestRateEURO;HEAVYTRUCKSALES
2010-07-06;41.2;4697.0;1.5;0.791;2.971;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-07;41.9;4697.0;1.5;0.792;3.015;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-08;41.6;4710.3;1.5;0.789;3.016;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-09;41.6;4710.3;1.5;0.792;3.054;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-10;41.6;4710.3;1.5;0.792;3.054;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-11;41.6;4710.3;1.5;0.792;3.054;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-12;41.6;4724.2;1.5;0.795;3.009;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-13;43.8;4724.2;1.5;0.789;3.018;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-14;43.5;4724.2;1.5;0.786;3.009;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-15;43.3;4742.5;1.6;0.776;3.012;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-16;43.1;5085.9;1.6;0.772;2.930;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-17;43.1;5085.9;1.6;0.772;2.930;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-18;43.1;5085.9;1.6;0.772;2.930;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-19;42.6;5279.3;1.6;0.771;2.938;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-20;41.4;5279.3;1.6;0.776;3.002;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-21;41.0;5279.3;1.6;0.780;3.093;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-22;42.3;5277.0;1.6;0.775;3.165;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-23;42.5;5319.7;1.6;0.780;3.185;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-24;42.5;5319.7;1.6;0.780;3.185;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-25;42.5;5319.7;1.6;0.780;3.185;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-26;43.2;5313.2;1.6;0.773;3.223;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-27;41.3;5825.3;1.6;0.770;3.207;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-28;41.5;6010.7;1.6;0.768;3.246;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-29;41.4;6010.7;1.6;0.764;3.290;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-30;41.4;6100.5;1.7;0.768;3.312;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-07-31;41.4;6100.5;1.7;0.768;3.312;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-01;41.4;6100.5;1.7;0.768;3.312;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-02;41.4;6100.5;1.7;0.758;3.390;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-03;42.0;6182.9;1.7;0.756;3.359;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-04;41.7;6182.9;1.7;0.761;3.405;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-05;42.1;6241.1;1.7;0.760;3.354;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-06;41.0;6241.1;1.7;0.752;3.343;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-07;41.0;6241.1;1.7;0.752;3.343;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-08;41.0;6241.1;1.7;0.752;3.343;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-09;42.0;6241.1;1.7;0.755;3.354;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-10;41.2;6241.1;1.7;0.764;3.313;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-11;40.2;6241.1;1.7;0.775;3.254;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-12;39.1;6241.1;1.7;0.779;3.284;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-13;39.1;6241.1;1.7;0.784;3.252;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-14;39.1;6241.1;1.7;0.784;3.252;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-15;39.1;6241.1;1.7;0.784;3.252;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-16;40.0;6241.1;1.7;0.779;3.280;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-17;41.1;6241.1;1.7;0.777;3.339;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-18;40.6;6241.1;1.7;0.778;3.350;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-19;39.9;6241.1;1.7;0.777;3.319;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-20;39.2;6241.1;1.7;0.788;3.291;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-21;39.2;6241.1;1.7;0.788;3.291;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-22;39.2;6241.1;1.7;0.788;3.291;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-23;39.2;6241.1;1.7;0.790;3.292;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-24;38.7;6241.1;1.7;0.788;3.241;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-25;38.3;6241.1;1.7;0.792;3.211;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-26;38.1;6289.9;1.7;0.785;3.305;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-27;38.4;6276.5;1.7;0.786;3.363;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-28;38.4;6276.5;1.7;0.786;3.363;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-29;38.4;6276.5;1.7;0.786;3.363;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-30;38.1;6276.5;1.7;0.788;3.413;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-31;38.4;6276.5;1.7;0.787;3.370;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-01;40.5;6276.5;1.6;0.780;3.478;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-02;41.0;6276.5;1.6;0.780;3.496;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-03;41.7;6276.5;1.6;0.777;3.500;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-04;41.7;6276.5;1.6;0.777;3.500;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-05;41.7;6276.5;1.6;0.777;3.500;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-06;41.3;6301.1;1.6;0.776;3.500;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-07;41.4;6301.1;1.6;0.786;3.471;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-08;42.0;6335.1;1.6;0.785;3.501;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-09;43.1;6350.8;1.6;0.785;3.444;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-10;43.8;6348.9;1.6;0.786;3.407;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-11;43.8;6348.9;1.6;0.786;3.407;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-12;43.8;6348.9;1.6;0.786;3.407;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-13;43.7;6348.9;1.5;0.777;3.479;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-14;44.2;6348.9;1.5;0.771;3.469;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-15;44.1;6348.9;1.5;0.767;3.467;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-16;44.1;6348.9;1.5;0.763;3.494;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-17;44.5;6361.8;1.5;0.767;3.522;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-18;44.5;6361.8;1.5;0.767;3.522;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-19;44.5;6361.8;1.5;0.767;3.522;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-20;45.5;6361.8;1.5;0.764;3.505;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-21;45.6;6389.4;1.5;0.761;3.481;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-22;44.9;6389.4;1.5;0.746;3.565;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-23;44.3;6388.4;1.5;0.750;3.591;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-24;46.1;6414.2;1.5;0.742;3.618;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-25;46.1;6414.2;1.5;0.742;3.618;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-26;46.1;6414.2;1.5;0.742;3.618;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-27;46.4;6414.2;1.5;0.742;3.597;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-28;46.2;6414.2;1.5;0.738;3.637;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-29;46.3;6434.2;1.5;0.735;3.662;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-30;46.5;6434.2;1.5;0.732;3.652;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-01;45.5;6438.1;1.5;0.727;3.691;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-02;45.5;6438.1;1.5;0.727;3.691;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-03;45.5;6438.1;1.5;0.727;3.691;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-04;43.8;6447.0;1.5;0.731;3.664;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-05;44.7;6447.0;1.5;0.723;3.727;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-06;44.2;6447.0;1.5;0.720;3.753;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-07;45.4;6471.0;1.6;0.717;3.680;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-08;45.4;6471.0;1.6;0.718;3.775;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-09;45.4;6471.0;1.6;0.718;3.775;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-10;45.4;6471.0;1.6;0.718;3.775;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-11;45.9;6522.8;1.5;0.720;3.790;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-12;47.4;6538.3;1.5;0.723;3.790;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-13;47.9;6562.9;1.5;0.716;3.821;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-14;47.4;6562.9;1.5;0.710;3.816;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-15;47.7;6566.2;1.5;0.714;3.839;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-16;47.7;6566.2;1.5;0.714;3.839;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-17;47.7;6566.2;1.5;0.714;3.839;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-18;47.8;6564.0;1.5;0.716;3.855;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-19;47.0;6573.3;1.5;0.725;3.758;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-20;47.8;6587.4;1.5;0.716;3.794;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-21;49.0;6587.4;1.5;0.714;3.782;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-22;49.3;6621.1;1.5;0.718;3.797;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-23;49.3;6621.1;1.5;0.718;3.797;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-24;49.3;6621.1;1.5;0.718;3.797;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-25;49.7;6621.1;1.5;0.715;3.863;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-26;48.7;6621.1;1.5;0.721;3.869;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-27;47.6;6657.1;1.5;0.726;3.776;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-28;47.0;7188.7;1.5;0.719;3.788;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-29;47.4;7276.3;1.6;0.719;3.734;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-10-30;47.4;7276.3;1.6;0.719;3.734;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-10-31;47.4;7276.3;1.6;0.719;3.734;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-01;47.7;7276.3;1.6;0.720;3.785;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-02;48.4;7276.3;1.6;0.713;3.839;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-03;48.3;7276.3;1.6;0.714;3.785;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-04;50.0;7372.3;1.6;0.703;3.912;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-05;48.9;7401.3;1.6;0.713;3.949;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-06;48.9;7401.3;1.6;0.713;3.949;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-07;48.9;7401.3;1.6;0.713;3.949;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-08;48.9;7401.3;1.6;0.719;3.957;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-09;50.0;7401.3;1.6;0.719;4.043;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-10;49.2;7401.3;1.6;0.730;3.969;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-11;49.6;7401.3;1.6;0.732;4.023;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-12;49.9;7382.4;1.6;0.730;3.894;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-13;49.9;7382.4;1.6;0.730;3.894;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-14;49.9;7382.4;1.6;0.730;3.894;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-15;50.9;7401.3;1.6;0.736;3.925;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-16;49.5;7401.3;1.6;0.738;3.728;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-17;49.3;7401.3;1.6;0.738;3.730;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-18;50.8;7401.3;1.6;0.735;3.831;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-19;50.7;7411.0;1.6;0.732;3.834;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-20;50.7;7411.0;1.6;0.732;3.834;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-21;50.7;7411.0;1.6;0.732;3.834;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-22;50.6;7411.0;1.6;0.735;3.752;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-23;49.5;7411.0;1.6;0.744;3.703;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-24;52.0;7411.0;1.6;0.747;3.756;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-25;51.9;7411.0;1.6;0.748;3.756;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-26;51.5;7407.7;1.6;0.757;3.751;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-27;51.5;7407.7;1.6;0.757;3.751;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-28;51.5;7407.7;1.6;0.757;3.751;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-29;49.8;7409.0;1.6;0.764;3.758;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-30;49.9;7399.6;1.6;0.768;3.826;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-01;51.9;7399.6;1.6;0.766;3.948;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-02;53.5;7399.6;1.6;0.759;3.979;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-03;54.0;7399.6;1.6;0.747;3.999;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-04;54.0;7399.6;1.6;0.747;3.999;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-05;54.0;7399.6;1.6;0.747;3.999;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-06;53.6;7403.9;1.6;0.753;4.008;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-07;54.2;7412.7;1.6;0.749;4.050;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-08;53.3;7412.7;1.6;0.757;4.101;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-09;53.3;7412.7;1.6;0.759;4.087;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-10;54.9;7412.7;1.5;0.756;4.112;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-11;54.9;7412.7;1.5;0.756;4.112;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-12;54.9;7412.7;1.5;0.756;4.112;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-13;54.8;7412.7;1.6;0.747;4.207;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-14;54.1;7412.7;1.6;0.747;4.209;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-15;53.9;7514.4;1.6;0.750;4.133;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-16;54.4;7514.4;1.6;0.758;4.116;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-17;53.7;7515.7;1.6;0.760;4.159;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-18;53.7;7515.7;1.6;0.760;4.159;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-19;53.7;7515.7;1.6;0.760;4.159;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-20;53.9;7568.5;1.6;0.763;4.206;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-21;54.7;7568.5;1.6;0.761;4.276;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-22;54.3;7568.5;1.6;0.764;4.275;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-23;54.1;7568.5;1.6;0.765;4.259;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-24;54.1;7568.5;1.6;0.762;4.259;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-25;54.1;7568.5;1.6;0.762;4.259;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-26;54.1;7568.5;1.6;0.762;4.259;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-27;51.6;7591.3;1.6;0.760;4.280;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-28;51.5;7591.3;1.6;0.761;4.328;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-29;51.3;7584.4;1.6;0.761;4.312;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-30;50.7;7584.4;1.5;0.753;4.363;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-31;50.7;7584.4;1.5;0.745;4.447;12.60567896;97.7;1972444;21.031;1380105;57.5;107.14854;4.874477256;4.592362;84.7
2011-01-01;50.7;7584.4;1.5;0.745;4.447;12.60567896;97.7;1972444;21.031;1380105;57.5;107.14854;4.874477256;4.592362;84.7
2011-01-02;50.7;7584.4;1.5;0.745;4.447;12.60567896;97.7;1972444;21.031;1380105;57.5;107.14854;4.874477256;4.592362;84.7
2011-01-03;51.7;7584.4;1.5;0.748;4.458;12.60567896;97.7;1972444;21.031;1380105;57.5;107.14854;4.874477256;4.592362;84.7
2011-01-04;52.0;7584.4;1.5;0.751;4.369;12.60567896;97.7;1972444;21.031;1380105;57.5;107.14854;4.874477256;4.592362;84.7
2011-01-05;53.6;7587.2;1.5;0.761;4.408;12.60567896;97.7;1972444;21.031;1380105;57.5;107.14854;4.874477256;4.592362;84.7
2011-01-06;54.6;7587.2;1.5;0.767;4.330;12.60567896;97.7;1972444;21.031;1380105;57.5;107.14854;4.874477256;4.592362;84.7
2011-01-07;54.5;7587.2;1.5;0.770;4.283;12.60567896;97.7;1972444;21.031;1380105;57.5;107.14854;4.874477256;4.592362;84.7
2011-01-08;54.5;7587.2;1.5;0.770;4.283;12.60567896;97.7;1972444;21.031;1380105;57.5;107.14854;4.874477256;4.592362;84.7
