Date;ETCBTC;Open*;High;Low;Close**;Volume;Market Cap;ETH Open*;ETH High;ETH Low;ETH Close**;ETH Volume;ETH Market Cap;XRP Open*;XRP High;XRP Low;XRP Close**;XRP Volume;XRP Market Cap;LTC Open*;LTC High;LTC Low;LTC Close**;LTC Volume;LTC Market Cap
2019-04-10;0.033306101;5204.11;5421.65;5193.38;5324.55;15504590933;93918439274;176.07;183.13;175.23;177.34;7856924879;18728058767;0.349425;0.359778;0.348709;0.354792;1213341089;14827516669;86.77;90.35;86.75;88.38;2765900677;5416155738
2019-04-09;0.033835034;5289.92;5289.92;5167.42;5204.96;14722104361;91799330425;180.22;180.25;175.09;176.11;7632529578;18596496042;0.358307;0.358307;0.348536;0.349462;1076688924;14604743889;89.5;89.5;85.01;86.79;2742631078;5317455486
2019-04-08;0.034077096;5199.84;5318.84;5148.21;5289.77;17154113634;93286365973;174.45;184.38;174.16;180.26;9304964610;19031640376;0.361143;0.367036;0.351588;0.358234;1513421926;14971342083;92.33;93.82;87.06;89.49;3295695862;5482058437
2019-04-07;0.033570563;5062.79;5235.19;5050.41;5198.9;16655416140;91674230186;165.98;175.21;164.93;174.53;7596176020;18424576820;0.354406;0.365387;0.351689;0.359856;1398086395;15021731305;92.42;95.39;90.09;92.31;3314848880;5653406711
2019-04-06;0.032797609;5036.79;5205.82;4992.22;5059.82;16929795194;89212733450;165.51;172.52;161.8;165.95;7167016221;17516082778;0.361837;0.363441;0.351168;0.354405;1440643534;14794185026;88.71;96.74;86.31;92.57;3857950929;5667977476
2019-04-05;0.032860932;4922.81;5053.51;4919.49;5036.68;16837325387;88796118650;158.02;167.22;157.44;165.51;7531316908;17468192986;0.332685;0.374064;0.33263;0.361803;2359353481;15103004666;85.04;89.58;84.92;88.68;3512861847;5428143571
2019-04-04;0.032105712;4971.31;5063.16;4836.79;4922.8;18251810240;86778727821;161.43;164.93;155.24;158.05;7953123529;16678477300;0.342286;0.348977;0.32907;0.332513;1599115419;13880340560;85.17;89.34;81.57;84.98;4195622761;5200609305
2019-04-03;0.032467193;4879.96;5307;4876.62;4973.02;22899891582;87655288145;164.01;178.32;157.32;161.46;10622456246;17035703564;0.351309;0.37127;0.333735;0.342234;2544122431;14286134859;76.26;97.5;76.01;84.92;6206102119;5195750178
2019-04-02;0.033599187;4156.92;4905.95;4155.32;4879.88;21315047816;85986009273;141.84;165.23;141.64;163.96;9826645698;17297572365;0.312805;0.35587;0.312001;0.351499;2400198268;14672900148;60.7;77.41;60.54;76.19;4161362861;4660552088
2019-04-01;0.034108673;4105.36;4164.95;4096.9;4158.18;10157794171;73269368747;141.47;142.73;140.74;141.83;4611999536;14960828861;0.309195;0.313777;0.30891;0.312747;836123225;13043585711;60.77;60.99;60.41;60.68;1712538382;3710564698
2019-03-31;0.034469236;4105.46;4113.02;4094.1;4105.4;9045122443;72339379036;142.14;142.19;140.7;141.51;4249050197;14925533137;0.31073;0.311171;0.30815;0.309229;652757652;12896872922;60.64;60.85;60.21;60.76;1646531872;3714371560
2019-03-30;0.034599894;4092.14;4296.81;4053.91;4106.66;9732688060;72355190645;142.36;149.61;141.03;142.09;5144662127;14984615423;0.307655;0.326784;0.306873;0.310632;929122633;12955391175;61.25;64.11;60.37;60.62;1698116593;3705312023
2019-03-29;0.034769921;4068.3;4113.5;4034.1;4098.37;10918665557;72202088875;139.34;142.55;138.05;142.5;5125602702;15025361637;0.309269;0.311644;0.306235;0.307929;854583316;12842645325;61.17;61.53;60.26;61.3;1977436351;3745935357
2019-03-28;0.034263021;4087.58;4094.9;4040.27;4069.11;9353915899;71678998915;141.01;141.01;138.43;139.42;4163212475;14698609599;0.312383;0.312452;0.307085;0.309246;677929379;12897607540;62.22;62.22;60.75;61.17;1818355774;3737005102
2019-03-27;0.034496595;3984.24;4087.07;3977.81;4087.07;10897131934;71987847571;135.45;141.08;135.34;140.99;5228240093;14862394451;0.305421;0.312615;0.304067;0.312465;781951318;13031827698;59.41;62.29;59.33;62.25;2220590688;3802058092
2019-03-26;0.033991789;3969.23;3985.08;3944.75;3985.08;10707678815;70184147203;135.05;135.46;133.76;135.46;4499271679;14277816266;0.303808;0.30506;0.298987;0.30506;761000017;12722986423;59.51;59.65;58.33;59.34;2020400713;3623575890
2019-03-25;0.03407207;4024.11;4038.84;3934.03;3963.07;10359818883;69789872373;137.08;137.7;133.49;135.03;4480516753;14230733149;0.309446;0.309736;0.301453;0.304055;750245385;12681109120;60.3;60.93;59;59.5;2057863894;3632066769
2019-03-24;0.034058729;4035.16;4040.7;4006.19;4022.17;9144851065;70823042992;138.32;138.38;136.31;136.99;4266845458;14434995337;0.312396;0.312453;0.308168;0.308992;649754894;12874448652;61.24;61.25;59.71;60.22;2041814465;3675521098
2019-03-23;0.034253177;4022.71;4049.88;4015.96;4035.83;9578850549;71056017910;137.04;139.39;136.91;138.24;4436568613;14565143357;0.311343;0.313666;0.31013;0.312359;611853725;13014768156;59.79;61.71;59.51;61.35;2009701790;3743278484
2019-03-22;0.034090711;4028.51;4053.91;4021.54;4023.97;9252935969;70840048102;136.56;138.79;136.23;137.18;4490899266;14451740115;0.311342;0.315092;0.310141;0.311541;687711343;12980675768;59.3;60.28;58.89;59.82;1660894830;3649353013
2019-03-21;0.033911345;4083.95;4097.36;4005.15;4029.33;10831212662;70926226882;140.48;141;135.86;136.64;5087247796;14392427839;0.31996;0.32085;0.309338;0.312718;824129023;13029696678;60.87;61.08;58.74;59.38;1766689848;3621232358
2019-03-20;0.03441974;4070.79;4089.46;4031.11;4087.48;10175916388;71942444088;140.48;140.95;138.31;140.69;4664134462;14817151375;0.319346;0.320777;0.314781;0.31961;794566633;13316885397;60.68;60.96;58.57;60.85;1990264182;3709898340
2019-03-19;0.034515707;4032.69;4082.22;4023.81;4071.19;9344919956;71647703828;139.25;140.99;139.14;140.52;4251488129;14797612389;0.316756;0.320595;0.315351;0.319281;672954616;13228510122;60.22;60.95;59.75;60.62;1824124623;3694945405
2019-03-18;0.034561601;4029.97;4071.56;4009.12;4032.51;9646954186;70958165407;140.1;142.27;138.84;139.37;4551739879;14675181094;0.317716;0.320667;0.314653;0.31744;692176696;13152224850;61.28;62.77;59.5;60.26;1971826811;3672726327
2019-03-17;0.034780621;4047.72;4054.12;4006.41;4025.23;8221625400;70821939585;142.24;142.37;139.32;140;3827157729;14739201597;0.320387;0.320739;0.316497;0.317612;530234054;13159356178;61.88;61.99;60.78;61.24;1609232029;3731425001
2019-03-16;0.035171523;3963.9;4077.04;3961.66;4048.73;9856166973;71227967573;137.91;144.56;137.91;142.4;4839003569;14989691491;0.315066;0.322413;0.314838;0.320468;759396360;13277693053;58.99;62.09;58.99;61.84;1997899601;3767063536
2019-03-15;0.034762214;3926.66;3968.54;3914.02;3960.91;9394210605;69675002377;133.57;138.4;133.57;137.69;4506861856;14492364551;0.312733;0.316065;0.311575;0.315052;636037517;13053269086;56.54;59.39;56.54;58.99;1824454595;3592290246
2019-03-14;0.034071711;3905.58;3946.5;3901.3;3924.37;10480789570;69024696307;133.2;135.18;132.75;133.71;4476532147;14071628064;0.31387;0.316362;0.311307;0.312955;706966032;12966405951;55.86;57.76;55.79;56.58;1610293200;3445001358
2019-03-13;0.034110456;3913.05;3926.6;3891.9;3906.72;9469184841;68706700381;134.61;134.61;132.72;133.26;4265162099;14022610219;0.310611;0.320114;0.30866;0.314098;827163024;13013743791;57.08;57.21;55.43;55.93;1465625295;3404536113
2019-03-12;0.03439102;3903.76;3926.89;3863.56;3909.16;9809887079;68743000581;134.01;135.27;130.94;134.44;4709988000;14144929392;0.311138;0.311773;0.307536;0.310201;581106367;12852289140;55.41;57.26;53.5;57;1666711996;3468475222
2019-03-11;0.034269428;3953.74;3966.38;3889.24;3905.23;10125901903;68666928025;136.85;137.35;133.1;133.83;4689807419;14079044648;0.313175;0.314576;0.309417;0.311065;671951311;12888076063;57.19;57.85;54.83;55.42;1839260243;3371760953
2019-03-10;0.034608766;3966.17;3966.17;3924.38;3951.6;9713267607;69475297370;138.18;138.27;135.69;136.76;4578438499;14384860876;0.314266;0.315795;0.311095;0.313107;620043949;12972692491;58.1;58.25;56.59;57.18;1778709344;3478033205
2019-03-09;0.034811811;3894.55;3987.24;3892.39;3963.31;10796103518;69674508655;134.89;139.12;134.68;137.97;5011918715;14509873018;0.309751;0.317748;0.309367;0.313826;763946051;13002493406;56;59.29;56;58.09;2145350395;3532242783
2019-03-08;0.034638682;3913.23;3950.43;3875.23;3901.13;10638638944;68574579320;138.31;139.5;133.56;135.13;4678816794;14209542041;0.315044;0.316385;0.308828;0.310087;680461375;12847588532;57.44;57.65;55.45;56.1;1977538387;3410590890
2019-03-07;0.035288433;3903.38;3939.37;3894.11;3911.48;9584165519;68749421311;138.94;140.86;137.27;138.03;4339206292;14513398954;0.317192;0.319898;0.314548;0.314766;716447226;13041438381;55.84;59;55.08;57.19;2410843754;3475995867
2019-03-06;0.035551264;3897.08;3919.51;3871.46;3903.94;9175291529;68609885776;137.96;139.97;136.15;138.79;4589054219;14590867639;0.316674;0.320833;0.311987;0.317031;750399371;13135275499;53.02;56.27;52.28;55.78;1998850452;3389799196
2019-03-05;0.035371293;3759.83;3903.92;3745.18;3896.38;10174126415;68470655400;127.79;138.23;126.74;137.82;4764849990;14492117352;0.305095;0.317879;0.304082;0.316507;786832982;13113543971;46.52;54.02;46.14;53.13;2000300862;3227895751
2019-03-04;0.03396729;3845.09;3867.38;3733.75;3761.56;9029175788;66094551587;132.16;132.73;125.4;127.77;4008171341;13432896659;0.312021;0.31312;0.302677;0.305133;647905632;12642316836;48.33;48.65;45.85;46.43;1243464082;2820102325
2019-03-03;0.034375829;3862.27;3875.48;3836.91;3847.18;7253558152;67592376373;134.79;135.85;131.33;132.25;3454374053;13900679027;0.314857;0.3165;0.310925;0.312554;548503372;12949767221;49.02;49.39;48.09;48.38;1102677211;2937680218
2019-03-02;0.034729662;3855.32;3874.61;3832.13;3864.42;7578786076;67888255371;136.35;137.18;132.44;134.21;3747176425;14103698392;0.316911;0.319301;0.312747;0.315126;604560086;13056329959;47.48;49.64;47.46;49.02;1227656624;2975500410
2019-03-01;0.035350997;3853.76;3907.8;3851.69;3859.58;7661247975;67796965743;136.84;139;136.43;136.44;3756124824;14335957425;0.315066;0.323946;0.31362;0.317312;752723591;13146898194;46.24;48.99;46.15;47.49;1175425172;2882042603
2019-02-28;0.035475344;3848.26;3906.06;3845.82;3854.79;8399767798;67704774107;136.28;138.85;135.66;136.75;4535438953;14365118213;0.313115;0.317004;0.311435;0.315078;734041245;13033383006;45.62;46.92;45.6;46.24;1119495712;2805515464
2019-02-27;0.035348801;3857.48;3888.8;3787.06;3851.05;8301309684;67631949500;138.03;141.34;131.6;136.13;4469776860;14298070644;0.319677;0.322419;0.308662;0.313106;716326029;12951843120;45.5;46.14;44.41;45.58;1061879935;2765113387
2019-02-26;0.03582696;3878.7;3891.58;3837.99;3854.36;7931218996;67683296223;139.65;139.98;136.58;138.09;3791292839;14502464167;0.327779;0.33431;0.316865;0.319477;881257178;13215356893;46.18;46.52;45.09;45.49;1060325373;2758957944
2019-02-25;0.036011023;3807;3913.71;3807;3882.7;9318796067;68173204651;135.5;142.53;135.48;139.82;4914392068;14682597926;0.300708;0.337855;0.300708;0.32851;1060838440;13589015145;44.58;47.19;44.58;46.21;1212141472;2802048987
2019-02-24;0.035652144;4145.46;4210.64;3793.71;3810.43;10794227451;66897483404;158.9;165.55;135.85;135.85;5957715043;14263873721;0.332942;0.341581;0.299331;0.301443;1117884486;12469397085;51.68;53.42;43.66;44.68;1618048131;2708358746
2019-02-23;0.038334062;3998.92;4166.29;3968.73;4142.53;8922258316;72720867208;148.68;159.13;147.33;158.8;4519468458;16670632412;0.321314;0.333893;0.318241;0.33262;638747256;13759017838;49.67;51.89;48.67;51.68;1278039837;3132087064
2019-02-22;0.037221042;3952.41;4006.54;3950.82;4005.53;7826525254;70308555857;146.07;149.27;145.21;149.09;3731099284;15649961167;0.321449;0.32344;0.318165;0.321904;570898964;13315770282;49.13;50.03;48.72;49.81;1213665948;3017677753
2019-02-21;0.03695639;4000.26;4010.01;3940.11;3954.12;7775128102;69398333876;149.35;149.35;144.56;146.13;3995766856;15337145738;0.332869;0.332869;0.319201;0.321291;634536385;13272215549;51.84;51.84;48.68;49.15;1259734341;2977341432
2019-02-20;0.037389183;3946.68;4000.49;3926.25;3999.82;8693373948;70194350042;145.17;149.55;142.5;149.55;4500094965;15694462393;0.323572;0.333607;0.320995;0.33288;777173685;13750925866;47.82;52.16;47.41;51.79;1582934318;3136141808
2019-02-19;0.036824597;3911.66;4010.88;3908.15;3947.09;9933626655;69262673238;146.4;149.93;145.13;145.35;5310842625;15250901019;0.321427;0.343676;0.320942;0.323768;1135384190;13374527524;48.14;49.18;47.27;47.86;1417050580;2897971715
2019-02-18;0.037311241;3671.37;3936.67;3669.98;3915.71;9908216640;68704389994;133.03;147.69;133;146.1;5387525773;15327852479;0.303084;0.327739;0.302557;0.321568;887187377;13251207947;43.88;49.22;43.84;48.04;1462180271;2908055843
2019-02-17;0.03636522;3633.36;3680.54;3619.18;3673.84;7039512503;64453368779;123.18;134.46;123.09;133.6;4236081130;14014695490;0.301571;0.304934;0.299235;0.30337;427237164;12501307769;43.4;44.65;42.91;43.93;1089205822;2658324155
2019-02-16;0.033957887;3615.27;3652.84;3615.27;3629.79;5934744052;63673369195;122.4;124.13;122.3;123.26;2905833287;12928550184;0.301602;0.303516;0.300731;0.301703;379011431;12432602528;42.76;44.18;42.57;43.59;1017844635;2637500546
2019-02-15;0.033721736;3617.37;3647.8;3608.21;3620.81;6091952231;63509111125;121.45;123.66;121.37;122.1;3021741615;12805280766;0.302129;0.304614;0.299583;0.301759;426310729;12434893660;41.64;43.68;41.62;42.7;1043820661;2582708735
2019-02-14;0.033562076;3631.17;3646.26;3607.7;3616.88;6271044418;63434486052;122.42;124.45;121.33;121.39;3331701628;12729213675;0.304017;0.3061;0.301514;0.301909;418928960;12441105391;41.88;42.55;41.27;41.64;997741394;2518031066
2019-02-13;0.03374109;3653.6;3669.75;3617.25;3632.07;6438903823;63694394519;122.54;125.55;121.61;122.55;3386585799;12849605819;0.305429;0.311322;0.302188;0.304284;494653115;12538960413;43.83;44.51;41.42;42;1087815590;2539018995
2019-02-12;0.033548377;3642.75;3668.59;3618.56;3653.53;6480384532;64063755250;121.18;123.47;119.6;122.57;3149576429;12849965121;0.302569;0.307477;0.299579;0.30519;472806810;12576315747;43.17;44.14;42.54;43.93;1098569294;2655115121
2019-02-11;0.033247178;3695.61;3695.61;3642.29;3648.43;6277056434;63968390250;124.87;124.87;120.31;121.3;3222473887;12714795026;0.310034;0.310034;0.302741;0.302741;474495062;12475397374;46.88;46.88;42.4;43.18;1229169302;2609389133
2019-02-10;0.033822107;3673.2;3695.04;3640.98;3690.19;6282256903;64694025951;119.41;124.85;117.11;124.81;3148766590;13080881910;0.311253;0.31134;0.302092;0.309909;495640831;12758715490;44.76;47.09;42.9;46.83;1420578823;2828937241
2019-02-09;0.032531597;3671.59;3679.94;3646.56;3671.2;6158833645;64354732475;119.21;120.69;118;119.43;2884650400;12515870173;0.311578;0.313414;0.30756;0.311284;461638795;12815309888;43.02;45.86;42.27;44.79;1509978243;2705200909
2019-02-08;0.032527176;3401.38;3695.61;3391.02;3666.78;7735623101;64270269953;104.65;119.81;104.19;119.27;3656841347;12496945336;0.291668;0.315308;0.290119;0.311683;683014535;12831745667;33.24;43.9;33.01;43.46;1721691113;2624516069
2019-02-07;0.030751852;3414.93;3427.95;3394.22;3399.47;5004962683;59578075991;104.84;106.06;104.41;104.54;2326764622;10951652648;0.290691;0.294617;0.290445;0.291618;368034283;12005682182;32.91;33.59;32.88;33.22;652002936;2005595915
2019-02-06;0.030734349;3469.09;3469.09;3398.57;3413.77;5482196038;59821158612;107.57;107.57;102.93;104.92;2593048199;10990266833;0.29943;0.299491;0.290419;0.290727;456205130;11969011802;34.35;34.35;32.54;32.93;748545366;1987640111
2019-02-05;0.03099505;3454.95;3478.15;3451.94;3466.36;5227549545;60735563490;107.63;108.13;106.91;107.44;2515863999;11253035388;0.299763;0.301278;0.29721;0.299239;424722760;12319438868;34.01;34.39;33.78;34.26;708712284;2067028132
2019-02-04;0.031169507;3467.21;3476.22;3442.59;3459.15;5332718886;60603083461;107.63;108.7;107.07;107.82;2491888675;11290969364;0.30258;0.305059;0.299364;0.300198;418384497;12358907415;33.46;34.43;33.46;34.11;740036504;2057598930
2019-02-03;0.031030511;3516.14;3521.39;3447.92;3464.01;5043937584;60681847608;110.49;110.83;106.56;107.49;2519334757;11254870706;0.310429;0.311238;0.29937;0.302352;438357004;12445862137;34.43;34.57;33.12;33.44;820461891;2016740848
2019-02-02;0.031362715;3484.63;3523.29;3467.57;3521.06;5071623601;61675119055;107.47;110.65;106.76;110.43;2385157838;11560765573;0.308326;0.311578;0.305231;0.310912;429425320;12798226062;32.82;34.56;32.73;34.39;829064166;2073872814
2019-02-01;0.030851933;3460.55;3501.95;3431.59;3487.95;5422926707;61088747491;107.15;108.64;105.05;107.61;2541271519;11263815610;0.310839;0.311895;0.299399;0.308517;564486615;12699646520;31.72;33.45;31.13;32.83;825977656;1978856939
2019-01-31;0.030961973;3485.41;3504.8;3447.92;3457.79;5831198271;60553903927;108.9;110.46;106.53;107.06;2828796031;11204735502;0.320704;0.333835;0.305866;0.310036;780304474;12762148539;31.89;32.44;31.4;31.65;654137406;1907587556
2019-01-30;0.031240498;3443.9;3495.17;3429.39;3486.18;5955112627;61044262622;105.41;109.45;104.84;108.91;2874370355;11396282341;0.289425;0.324064;0.287915;0.320461;753787392;13191291588;31.07;32.09;30.86;31.93;694822148;1923945742
2019-01-29;0.030625384;3468.87;3476.07;3400.82;3448.12;5897159493;60371874099;106.72;107.17;104;105.6;2900418606;11048347342;0.29506;0.296216;0.285888;0.289558;454631055;11919217295;31.24;31.46;30.44;31.1;707842400;1873246050
2019-01-28;0.030713596;3584.28;3586.75;3439.23;3470.45;6908930483;60756570314;113.29;113.69;103.34;106.59;3366895505;11150461958;0.30936;0.309878;0.286563;0.294863;584796818;12137576987;32.52;32.72;30.52;31.2;812860294;1878928921
2019-01-27;0.03164368;3604.69;3612.67;3567.25;3583.97;5570752966;62737274093;116.51;116.69;113.41;113.41;2775888287;11861671822;0.314854;0.315266;0.308366;0.309439;362599965;12737591539;33.08;33.35;32.08;32.59;678149673;1962484749
2019-01-26;0.032336237;3599.72;3654.93;3593.35;3602.46;5098183235;63054898963;116.37;118.08;115.98;116.49;2412181169;12182338148;0.31726;0.319326;0.314235;0.314235;346413648;12935008078;32.97;33.95;32.87;33.15;694481467;1995530698
2019-01-25;0.032329843;3607.39;3612.93;3575.6;3599.77;5265847539;63000985908;117.59;117.8;115.83;116.38;2606881898;12168932300;0.317859;0.319069;0.313824;0.317165;360076505;13016563843;32.82;33.21;32.27;32.98;661476020;1984872676
2019-01-24;0.032592124;3584.5;3616.09;3569.09;3600.87;5262869046;63014066012;117.46;118.03;116.01;117.36;2520843420;12269992351;0.316416;0.318896;0.314433;0.317598;344960253;13034332606;32.04;33.04;31.43;32.78;614405338;1971999182
2019-01-23;0.03276041;3605.56;3623.07;3565.31;3585.12;5433755649;62731361272;118.71;119.42;116.38;117.45;2556952198;12277481872;0.319566;0.320303;0.314923;0.316492;375671478;12988961767;31.67;32.39;31.56;32;613521888;1924964952
2019-01-22;0.032944199;3575.08;3620.75;3539.72;3604.58;5313623556;63065139424;117.11;119.66;114.68;118.75;2552507405;12410972241;0.321078;0.321078;0.313455;0.319491;434125854;13112032408;31.21;32.02;30.32;31.68;589374367;1905392084
2019-01-21;0.032762589;3600.37;3608.84;3558.54;3576.03;5004347059;62559869612;119.64;119.72;116.16;117.16;2421720343;12242940197;0.321179;0.322593;0.317439;0.32079;363940431;13165341827;31.19;31.39;30.96;31.21;531048792;1876573922
2019-01-20;0.033176803;3725.45;3743.39;3583.02;3601.01;5582489560;62990143284;124.63;125.07;118.7;119.47;2964108269;12483136112;0.33122;0.332147;0.317609;0.321177;407205881;13181215054;32.49;33.35;30.94;31.18;584024741;1873953844
2019-01-19;0.033396181;3652.38;3758.53;3652.38;3728.57;5955691380;65214103659;121.61;125.9;121.16;124.52;3048261797;13007954846;0.325702;0.333749;0.324911;0.331001;420070097;13584427086;31.48;33.11;31.37;32.55;585789957;1956101651
2019-01-18;0.033082366;3677.99;3682.52;3637.08;3657.84;5002961727;63970991867;123.65;123.84;120.24;121.01;2305389800;12639234713;0.329196;0.329494;0.321856;0.324277;376280714;13308451031;31.91;31.94;30.96;31.31;566482194;1881176121
2019-01-17;0.033638163;3651.87;3680.14;3621.96;3678.56;5464420383;64327048255;123.57;124.27;120.82;123.74;2594091285;12922347330;0.32969;0.330162;0.32574;0.329353;433446502;13516769990;31.85;31.95;30.68;31.89;609389197;1915371847
