;Close;CONSEBIT;ANRATING;USD;COPPER;USLVSAAR;TOLLROADJAP;TOLLROADGER;CIVILAVCHINA;AIRCRAFTHOURSUS;ISM;IFO;10yInterestRateUS;10yInterestRateEURO;HEAVYTRUCKSALES
2014-12-25;70.06;10617.106;1.3548387;0.8203858;2.8535;16.94744479;112.8;2366630;32.4;1328220;57;96.39055;3.565290497;2.2247836;97.3
2014-12-26;70.06;10617.106;1.3548387;0.8216589;2.814;16.94744479;112.8;2366630;32.4;1328220;57;96.39055;3.565290497;2.2247836;97.3
2014-12-27;70.06;10617.106;1.3548387;0.8216589;2.814;16.94744479;112.8;2366630;32.4;1328220;57;96.39055;3.565290497;2.2247836;97.3
2014-12-28;70.06;10617.106;1.3548387;0.8216589;2.814;16.94744479;112.8;2366630;32.4;1328220;57;96.39055;3.565290497;2.2247836;97.3
2014-12-29;70.04;10617.106;1.3548387;0.82098436;2.822;16.94744479;112.8;2366630;32.4;1328220;57;96.39055;3.565290497;2.2247836;97.3
2014-12-30;68.97;10617.106;1.3548387;0.8220642;2.854;16.94744479;112.8;2366630;32.4;1328220;57;96.39055;3.565290497;2.2247836;97.3
2014-12-31;68.97;10617.106;1.3548387;0.82641214;2.8255;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-01;68.97;10617.106;1.3548387;0.8263909;2.8255;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-02;68.75;10666.835;1.3548387;0.8312206;2.8175;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-03;68.75;10666.835;1.3548387;0.8312206;2.8175;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-04;68.75;10666.835;1.3548387;0.8312206;2.8175;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-05;66.17;10663.228;1.3548387;0.8377314;2.766;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-06;66.61;10663.228;1.3548387;0.83896136;2.767;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-07;67.13;10663.228;1.3548387;0.84720635;2.7585;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-08;70.07;10663.217;1.3548387;0.8479966;2.7695;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-09;69.42;10616.36;1.3548387;0.8449871;2.7545;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-10;69.42;10616.36;1.3548387;0.8449871;2.7545;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-11;69.42;10616.36;1.3548387;0.8449871;2.7545;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-12;71;10608.799;1.3387097;0.84616685;2.7255;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-13;72.27;10613.783;1.3387097;0.8487884;2.644;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-14;71.3;10596.533;1.3387097;0.8483563;2.5055;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-15;72.93;10596.6045;1.3387097;0.8629989;2.558;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-16;74.38;10596.6;1.3387097;0.8697543;2.617;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-17;74.38;10596.6;1.3387097;0.8697543;2.617;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-18;74.38;10596.6;1.3387097;0.8697543;2.617;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-19;74.73;10617.188;1.3387097;0.85973436;2.617;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-20;74.93;10596.539;1.3387097;0.8641175;2.594;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-21;74.92;10591.968;1.3387097;0.8630734;2.6125;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-22;77.27;10574.662;1.34375;0.8759252;2.5785;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-23;79.66;10551.214;1.34375;0.8889284;2.5015;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-24;79.66;10551.214;1.34375;0.8889284;2.5015;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-25;79.66;10551.214;1.34375;0.8889284;2.5015;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-26;81.05;10578.903;1.375;0.88841504;2.543;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-27;78.63;10564.03;1.375;0.8771545;2.4625;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-28;79.91;10552.224;1.375;0.8817565;2.4795;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-29;80.29;10555.651;1.375;0.8819898;2.4515;17.17857966;112.8;2046085;31.93;1401377;54.7;98.00969;3.565290497;2.2247836;97.8
2015-01-30;80.48;10543.065;1.375;0.8861713;2.4945;16.93479247;112.8;2210932;32.46;1341512;53.9;98.95543;3.565290497;2.2247836;97.9
2015-01-31;80.48;10543.065;1.375;0.8861713;2.4945;16.93479247;112.8;2210932;32.46;1341512;53.9;98.95543;3.565290497;2.2247836;97.9
2015-02-01;80.48;10543.065;1.375;0.8861713;2.4945;16.93479247;112.8;2210932;32.46;1341512;53.9;98.95543;3.565290497;2.2247836;97.9
2015-02-02;81.21;10514.582;1.375;0.8815621;2.49;16.93479247;112.8;2210932;32.46;1341512;53.9;98.95543;3.565290497;2.2247836;97.9
2015-02-03;82.15;10536.879;1.375;0.87347686;2.5815;16.93479247;112.8;2210932;32.46;1341512;53.9;98.95543;3.565290497;2.2247836;97.9
2015-02-04;82.63;10536.879;1.375;0.87531185;2.591;16.93479247;112.8;2210932;32.46;1341512;53.9;98.95543;3.565290497;2.2247836;97.9
2015-02-05;82.78;11500.192;1.375;0.87485236;2.595;16.93479247;112.8;2210932;32.46;1341512;53.9;98.95543;3.565290497;2.2247836;97.9
2015-02-06;82.35;11487.922;1.40625;0.88148445;2.5855;16.93479247;112.8;2210932;32.46;1341512;53.9;98.95543;3.565290497;2.2247836;97.9
2015-02-07;82.35;11487.922;1.40625;0.88148445;2.5855;16.93479247;112.8;2210932;32.46;1341512;53.9;98.95543;3.565290497;2.2247836;97.9
