Date;Close;USD;COPPER;USLVSAAR;TOLLROADJAP;TOLLROADGER;CIVILAVCHINA;AIRCRAFTHOURSUS;ISM;IFO;10yInterestRateUS;10yInterestRateEURO;HEAVYTRUCKSALES;Harmonized Unemployment Rate, Both sexes, All Ages, SA, Percent EA19 - Euro Zone;Unemployment Rate, U-3, SA, Percent - United States;Employment, SA, Persons - United States;Personal Consumption Expenditures, Bil Chained 2009, SAAR, Bil USD - United States;Real GDP, 1995=100, Index - Brazil;Foreign Trade, Exports, Mining, Copper, Mil USD - Chile;Money Supply, M1, SA, Bil USD - United States;Monetary Aggregates, Levels (end-of-period), Monetary aggregate M1 (EA Changing Composition), SA, Bil EUR - Euro Zone;Money Supply, M1, 100 Mil CNY - China;HCPI, All Items, Euro Area 19 Countries, 2015=100, Index - Euro Zone
2016-07-10;9833.41;0.90624857;2.119;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-11;9833.41;0.9053051;2.1475;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-12;9964.07;0.9033832;2.213;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-13;9930.71;0.90061694;2.24;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-14;10068.3;0.9005358;2.243;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-15;10066.9;0.9033016;2.2335;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-16;10066.9;0.9033016;2.2335;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-17;10063.13;0.9033016;2.2335;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-18;10063.13;0.9037097;2.237;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-19;9981.24;0.9081415;2.263;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-20;10142.01;0.9083065;2.254;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-21;10156.21;0.9092562;2.2585;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-22;10147.46;0.91095424;2.2355;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-23;10147.46;0.91095424;2.2355;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-24;10198.24;0.91095424;2.2355;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-25;10198.24;0.91124475;2.217;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-26;10247.76;0.9103737;2.2255;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-27;10319.55;0.9099595;2.185;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-28;10274.93;0.90224206;2.209;17.73001062;112.6;2882761;38.302;1514996;52.5;99.04754;2.379527276;0.867577364;99.8;10.1;4.9;151187;12259.4;163.7235485;2088.680347;3247.1;6863.893;443643.7;100.77
2016-07-29;10337.5;0.8942544;2.2215;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-07-30;10337.5;0.8942544;2.2215;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-07-31;10330.52;0.8942544;2.2215;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-01;10330.52;0.8951349;2.1995;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-02;10144.34;0.890948;2.209;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-03;10170.21;0.89501476;2.1985;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-04;10227.86;0.897787;2.174;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-05;10367.21;0.9033016;2.154;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-06;10367.21;0.9033016;2.154;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-07;10432.36;0.9033016;2.154;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-08;10432.36;0.9029753;2.165;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-09;10692.9;0.89992803;2.15;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-10;10650.89;0.89581656;2.171;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-11;10742.84;0.8945744;2.191;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-12;10713.43;0.8945344;2.14;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-13;10713.43;0.8945344;2.14;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-14;10739.21;0.8945344;2.14;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-15;10739.21;0.8930565;2.1515;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-16;10676.65;0.8880995;2.172;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-17;10537.67;0.8868786;2.152;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-18;10603.03;0.88276833;2.1675;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-19;10544.36;0.8830412;2.167;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-20;10544.36;0.8830412;2.167;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-21;10494.35;0.8830412;2.167;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-22;10494.35;0.8826515;2.14;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-23;10592.88;0.8832752;2.115;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-24;10622.97;0.88896793;2.0765;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-25;10529.59;0.8863677;2.0765;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-26;10587.77;0.8864855;2.0785;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-27;10587.77;0.8864855;2.0785;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-28;10544.44;0.8864855;2.0785;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-29;10544.44;0.89549565;2.0745;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-30;10657.64;0.8967404;2.0765;18.10794897;112.6;2635577;43.532957;1569901;52.9;99.02748;2.379527276;0.672018333;100.2;10;4.8;151465;12265.1;165.5563334;2159.531975;3248.7;6932.571;442934.43;100.28
2016-08-31;10592.69;0.89786756;2.0775;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-01;10534.31;0.8934155;2.0755;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-02;10683.82;0.8958567;2.078;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-03;10683.82;0.8958567;2.078;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-04;10672.22;0.8958567;2.078;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-05;10672.22;0.8972231;2.078;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-06;10687.14;0.8897589;2.089;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-07;10752.98;0.8894819;2.0975;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-08;10675.29;0.8869573;2.1;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-09;10573.44;0.8919413;2.0925;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-10;10573.44;0.8919413;2.0925;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-11;10431.77;0.8919413;2.0925;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-12;10431.77;0.8912656;2.1;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-13;10386.6;0.8895214;2.1015;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-14;10378.4;0.88904697;2.155;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-15;10431.2;0.8893632;2.1595;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-16;10276.17;0.89581656;2.16;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-17;10276.17;0.89581656;2.16;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-18;10373.87;0.89581656;2.16;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-19;10373.87;0.89421445;2.1565;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-20;10393.86;0.8952151;2.165;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-21;10436.49;0.8976661;2.155;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-22;10674.18;0.8896006;2.1945;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-23;10626.97;0.8913053;2.201;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-24;10626.97;0.8913053;2.201;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-25;10393.71;0.8913053;2.201;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-26;10393.71;0.88750833;2.1985;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-27;10361.48;0.8930964;2.171;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-28;10438.34;0.8935752;2.1875;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-29;10405.54;0.8905116;2.19;17.89898404;112.6;2711210;46.42;1539056;49.9;98.04119;2.206278252;0.636139304;100.2;9.9;4.9;151770;12277.9;165.5563334;2201.312188;3317.6;6975.018;454543.6;100.34
2016-09-30;10511.02;0.88983804;2.2105;17.96130159;112.6;2848450;41.692527;1374505;51.4;99.90002;2.206278252;0.756076818;100.5;9.9;5;151850;12324.2;165.5563334;2462.071585;3326.8;7004.305;454340.25;100.72
2016-10-01;10511.02;0.88983804;2.2105;17.96130159;112.6;2848450;41.692527;1374505;51.4;99.90002;2.206278252;0.756076818;100.5;9.9;5;151850;12324.2;165.5563334;2462.071585;3326.8;7004.305;454340.25;100.72
2016-10-02;10511.02;0.88983804;2.2105;17.96130159;112.6;2848450;41.692527;1374505;51.4;99.90002;2.206278252;0.756076818;100.5;9.9;5;151850;12324.2;165.5563334;2462.071585;3326.8;7004.305;454340.25;100.72
2016-10-03;10511.02;0.8914245;2.192;17.96130159;112.6;2848450;41.692527;1374505;51.4;99.90002;2.206278252;0.756076818;100.5;9.9;5;151850;12324.2;165.5563334;2462.071585;3326.8;7004.305;454340.25;100.72
2016-10-04;10619.61;0.89621794;2.167;17.96130159;112.6;2848450;41.692527;1374505;51.4;99.90002;2.206278252;0.756076818;100.5;9.9;5;151850;12324.2;165.5563334;2462.071585;3326.8;7004.305;454340.25;100.72
2016-10-05;10585.78;0.89285713;2.1645;17.96130159;112.6;2848450;41.692527;1374505;51.4;99.90002;2.206278252;0.756076818;100.5;9.9;5;151850;12324.2;165.5563334;2462.071585;3326.8;7004.305;454340.25;100.72
2016-10-06;10568.8;0.8953754;2.1555;17.96130159;112.6;2848450;41.692527;1374505;51.4;99.90002;2.206278252;0.756076818;100.5;9.9;5;151850;12324.2;165.5563334;2462.071585;3326.8;7004.305;454340.25;100.72
2016-10-07;10490.86;0.8947345;2.1635;17.96130159;112.6;2848450;41.692527;1374505;51.4;99.90002;2.206278252;0.756076818;100.5;9.9;5;151850;12324.2;165.5563334;2462.071585;3326.8;7004.305;454340.25;100.72
2016-10-08;10490.86;0.8947345;2.1635;17.96130159;112.6;2848450;41.692527;1374505;51.4;99.90002;2.206278252;0.756076818;100.5;9.9;5;151850;12324.2;165.5563334;2462.071585;3326.8;7004.305;454340.25;100.72
2016-10-09;10624.08;0.8947345;2.1635;17.96130159;112.6;2848450;41.692527;1374505;51.4;99.90002;2.206278252;0.756076818;100.5;9.9;5;151850;12324.2;165.5563334;2462.071585;3326.8;7004.305;454340.25;100.72
2016-10-10;10624.08;0.8962983;2.1975;17.96130159;112.6;2848450;41.692527;1374505;51.4;99.90002;2.206278252;0.756076818;100.5;9.9;5;151850;12324.2;165.5563334;2462.071585;3326.8;7004.305;454340.25;100.72
2016-10-11;10577.16;0.9042818;2.1855;17.96130159;112.6;2848450;41.692527;1374505;51.4;99.90002;2.206278252;0.756076818;100.5;9.9;5;151850;12324.2;165.5563334;2462.071585;3326.8;7004.305;454340.25;100.72
2016-10-12;10523.07;0.908059;2.1765;17.96130159;112.6;2848450;41.692527;1374505;51.4;99.90002;2.206278252;0.756076818;100.5;9.9;5;151850;12324.2;165.5563334;2462.071585;3326.8;7004.305;454340.25;100.72
2016-10-13;10414.07;0.9065772;2.122;17.96130159;112.6;2848450;41.692527;1374505;51.4;99.90002;2.206278252;0.756076818;100.5;9.9;5;151850;12324.2;165.5563334;2462.071585;3326.8;7004.305;454340.25;100.72
2016-10-14;10580.38;0.90880173;2.1105;17.96130159;112.6;2848450;41.692527;1374505;51.4;99.90002;2.206278252;0.756076818;100.5;9.9;5;151850;12324.2;165.5563334;2462.071585;3326.8;7004.305;454340.25;100.72
2016-10-15;10580.38;0.90880173;2.1105;17.96130159;112.6;2848450;41.692527;1374505;51.4;99.90002;2.206278252;0.756076818;100.5;9.9;5;151850;12324.2;165.5563334;2462.071585;3326.8;7004.305;454340.25;100.72
2016-10-16;10503.57;0.90880173;2.1105;17.96130159;112.6;2848450;41.692527;1374505;51.4;99.90002;2.206278252;0.756076818;100.5;9.9;5;151850;12324.2;165.5563334;2462.071585;3326.8;7004.305;454340.25;100.72
2016-10-17;10503.57;0.90975255;2.107;17.96130159;112.6;2848450;41.692527;1374505;51.4;99.90002;2.206278252;0.756076818;100.5;9.9;5;151850;12324.2;165.5563334;2462.071585;3326.8;7004.305;454340.25;100.72
2016-10-18;10631.55;0.91124475;2.1055;17.96130159;112.6;2848450;41.692527;1374505;51.4;99.90002;2.206278252;0.756076818;100.5;9.9;5;151850;12324.2;165.5563334;2462.071585;3326.8;7004.305;454340.25;100.72
2016-10-19;10645.68;0.9117848;2.1035;17.96130159;112.6;2848450;41.692527;1374505;51.4;99.90002;2.206278252;0.756076818;100.5;9.9;5;151850;12324.2;165.5563334;2462.071585;3326.8;7004.305;454340.25;100.72
2016-10-20;10701.39;0.91524804;2.096;17.96130159;112.6;2848450;41.692527;1374505;51.4;99.90002;2.206278252;0.756076818;100.5;9.9;5;151850;12324.2;165.5563334;2462.071585;3326.8;7004.305;454340.25;100.72
2016-10-21;10710.73;0.9198786;2.0885;17.96130159;112.6;2848450;41.692527;1374505;51.4;99.90002;2.206278252;0.756076818;100.5;9.9;5;151850;12324.2;165.5563334;2462.071585;3326.8;7004.305;454340.25;100.72
2016-10-22;10710.73;0.9198786;2.0885;17.96130159;112.6;2848450;41.692527;1374505;51.4;99.90002;2.206278252;0.756076818;100.5;9.9;5;151850;12324.2;165.5563334;2462.071585;3326.8;7004.305;454340.25;100.72
2016-10-23;10761.17;0.9198786;2.0885;17.96130159;112.6;2848450;41.692527;1374505;51.4;99.90002;2.206278252;0.756076818;100.5;9.9;5;151850;12324.2;165.5563334;2462.071585;3326.8;7004.305;454340.25;100.72
2016-10-24;10761.17;0.91873765;2.093;17.96130159;112.6;2848450;41.692527;1374505;51.4;99.90002;2.206278252;0.756076818;100.5;9.9;5;151850;12324.2;165.5563334;2462.071585;3326.8;7004.305;454340.25;100.72
